geonameid,name,admin1,geom,cluster
4788041,Strong School (historical),VA,0101000020CE13000067580C08191232415A0A2FA5ED7A3841,-1
4788060,Stuart Hall School - Upper and Middle Campus,VA,0101000020CE130000E4873B9E084C364117580E97F79E3B41,36
4788062,Stuart M Beville Middle School,VA,0101000020CE1300004FEF5461EC5D3841723DD1B66FE53C41,17
4788071,Stuarts Draft High School,VA,0101000020CE130000D00D722A6B693641E1886EB5F1753B41,-1
4788072,Stuarts Draft Middle School,VA,0101000020CE13000046D05A16876A36419A6319CD66753B41,-1
4788075,Stubbins School (historical),VA,0101000020CE13000035D9C734C0D33941D320F43830DB3B41,23
4788089,Stultz School (historical),VA,0101000020CE1300003368E17F9FA935413B178DA76B043941,9
4788107,Sturgeon Point School (historical),VA,0101000020CE130000EB891E2DFF4A3941117C6DB483C23A41,-1
4788118,Subletts School (historical),VA,0101000020CE1300007190C094F830384103E3BBA4CB003B41,-1
4788123,Suburban Park Elementary School,VA,0101000020CE1300009B29D82A0F633A412633A72E34403A41,6
4788124,Suburban School,VA,0101000020CE130000571B5AC12AAE3841BC1ED5F74F3F3D41,4
4788136,Sudley Elementary School,VA,0101000020CE1300002BD5694A352738414B3ABA1FB9163D41,10
4788148,Suffolk High School,VA,0101000020CE130000A004223BDF073A41F951C833E3DF3941,0
4788170,Sugar Fork School (historical),VA,0101000020CE13000071940FBCF0923741B8BE6F4DA7C63A41,-1
4788174,Sugar Grove School (historical),VA,0101000020CE13000036A25AE31D913241205A86F2E4763841,-1
4788184,Sugar Hollow School (historical),VA,0101000020CE1300005C5E133105C4364125AE3503E9AA3B41,-1
4788218,Sugarland Elementary School,VA,0101000020CE13000005597187D1343841553350D03D863D41,19
4788235,Sugden School,VA,0101000020CE130000E8DC417C863A3A4187D2D9563D693A41,44
4788237,Suiter School (historical),VA,0101000020CE130000C5F16E4126C5334199513DE3D4673941,-1
4788243,Sulfur Spring School (historical),VA,0101000020CE13000041027DE0303A3741A434FDC6D7873D41,-1
4788248,Sullins College (historical),VA,0101000020CE130000E1B16B7B219C32418F623B276C593841,77
4788254,Sully Elementary School,VA,0101000020CE130000F8ACA50DF4323841514781E7F7733D41,19
4788260,Sullivan Branch School,VA,0101000020CE130000C3B1A765C88532411D6ECD21282E3941,-1
4788291,Sulphur Springs School,VA,0101000020CE13000081A22AC58F6D3241F4CB31520E2E3941,-1
4788292,Sulphur Springs School (historical),VA,0101000020CE1300005E65C10C398532414B8027BEACBB3841,-1
4788306,Summerfield School (historical),VA,0101000020CE1300001AC7AAB49A09344144D11A7CA9B73841,-1
4788308,Summer Hill - Ruffin Road Elementary School,VA,0101000020CE130000B44169EF53A438414FBC207C85E33A41,45
4788321,Summit School (historical),VA,0101000020CE130000E003B18F34AC3341BA7D4E46BAD33841,-1
4788339,Sunflower School (historical),VA,0101000020CE13000023F7376500D93641B558D8272B933941,-1
4788353,Sunny Level School (historical),VA,0101000020CE1300006AC3EF632B8836414E248DDC95ED3841,-1
4788356,Sunny Point School (historical),VA,0101000020CE1300009D44087116D83341126B1901469D3941,-1
4788359,Sunny Ridge School (historical),VA,0101000020CE1300002F247B0058A1374105D1953D3AA23D41,-1
4788373,Sunnyside High School (historical),VA,0101000020CE130000A5A54F298D5F3841F9ED5CB404013A41,-1
4788377,Sunnyside School (historical),VA,0101000020CE130000CB3652CB398E3441E22C5C224CDC3841,-1
4788378,Sunnyside School (historical),VA,0101000020CE1300006CC489FD58AA34413E771954E4BD3941,-1
4788379,Sunnyside School (historical),VA,0101000020CE130000C233D60178CB3741D8B1023CAC0A3C41,-1
4788380,Sunnyside School (historical),VA,0101000020CE1300007E948BE9BBFB3541414F7C943C7B3941,-1
4788381,Sunnyside School (historical),VA,0101000020CE130000145310E1C809344171703EEB294A3941,-1
4788382,Sunnyside Elementary School,VA,0101000020CE130000CD232128446F38416B801D667CFF3941,-1
4788384,Sunnyview School (historical),VA,0101000020CE1300000D573BAE94C335418007F25E25493941,-1
4788392,Sunrise Valley Elementary School,VA,0101000020CE130000043E24EE935138412CE3D1EAE2603D41,19
4788415,Sunshine School (historical),VA,0101000020CE13000065320C892D6738411EED02190BE23B41,-1
4788432,Surry County High School,VA,0101000020CE1300009A8C44570E7D3941A4654204955E3A41,-1
4788440,Bedford Science and Technology Center,VA,0101000020CE1300008209777D7EF43541ADE90BC229213A41,2
4788446,Sussex Central Middle School,VA,0101000020CE13000062447CF302143941A70118C5DD013A41,-1
4788509,Swans Creek Elementary School,VA,0101000020CE13000042C046EF3A763841C17E7D9A21C13C41,89
4788516,Swanson Middle School,VA,0101000020CE1300007BF868472F923841CC7462EB41543D41,4
4788540,Sweet Briar College,VA,0101000020CE1300004F24DE4221793641336E1104699E3A41,-1
4788566,Swift Creek Elementary School,VA,0101000020CE13000077959FEE195F38414ED34D0C39CB3A41,106
4788571,Swift Creek Middle School,VA,0101000020CE1300006D66CF71C4643841822D8DE02EC73A41,106
4788575,Swift Ford School (historical),VA,0101000020CE130000CDE7770878303741EFD9117FF9583C41,-1
4788583,Swift Run School (historical),VA,0101000020CE130000D79CD35D8615374134C3CFD70BF23B41,-1
4788607,Swords Creek Elementary School,VA,0101000020CE1300001D72F5D56BDC3241A23B793CD5213941,-1
4788625,Sycamore Park Elementary School,VA,0101000020CE130000B32F103D769A3741FCB8282334723C41,15
4788629,Sycamore School (historical),VA,0101000020CE1300003975190FED3037414D575CB296BA3C41,-1
4788630,Sycamore School Number 3 (historical),VA,0101000020CE130000B6CC8C6D29113941B6F106486C8D3A41,-1
4788637,Sycamore School (historical),VA,0101000020CE130000B941FE7647D33841364284DD86ED3B41,-1
4788640,Sydnor Jennings Elementary School,VA,0101000020CE1300002F80C58D4FC03641A14F2BF09D923941,-1
4788646,Sydnorsville School (historical),VA,0101000020CE130000916FB72EB1A635419A84029321513941,-1
4788657,Sylvatus Elementary School,VA,0101000020CE1300002831229B7B723441367D380F970F3941,-1
4788658,Syms Middle School,VA,0101000020CE1300002FEB437BC1403A41A88A5B8EFB7A3A41,44
4788661,Syms-Eaton Academy (historical),VA,0101000020CE1300009E4761E4973F3A41A6F0914CE56E3A41,44
4788667,T Benton Gayle Middle School,VA,0101000020CE130000E51CB39C9652384138B7C5B907523C41,80
4788668,T C Williams High School,VA,0101000020CE13000044E4DCF33AA938416BF3441E923E3D41,4
4788679,Tabb Elementary School,VA,0101000020CE130000DA2E3A4956193A4188A0BF63A88D3A41,37
4788681,Tabb High School,VA,0101000020CE130000BA5913D18F173A41DCA7F967EB913A41,37
4788683,Tabb Middle School,VA,0101000020CE1300003ACF9604DB113A41D07C135928913A41,37
4788719,Tacoma School (historical),VA,0101000020CE130000218A32DDBB733741445F0020FD6E3A41,-1
4788727,Tailwood School,VA,0101000020CE130000469300A40E623841FBE804C61E363D41,4
4788764,Tangier Combined School,VA,0101000020CE1300002BC56498396B3A4163B9AFD45FDE3B41,-1
4788775,Tandem Friends School,VA,0101000020CE1300009AE09A80E41B37414645B7A867803B41,48
4788793,Tannersville School (historical),VA,0101000020CE130000DD4045B19B443341CAAA904182123941,-1
4788818,Tappahannock Elementary School,VA,0101000020CE1300002E6C7641BC403941FF86C66EC3CE3B41,-1
4788846,Tarrallton Elementary School,VA,0101000020CE130000CAE3C3C2EF703A412951B0BE234C3A41,6
4788881,Tavern School (historical),VA,0101000020CE130000E9FB833911793941B86B8E578CAC3941,-1
4788913,Zachary Taylor Elementary School,VA,0101000020CE130000818A8FDB719838417803606224603D41,4
4788919,Taylor Middle School,VA,0101000020CE130000F96E05E741CA37412E9BC1E312DC3C41,57
4788927,Taylor School (historical),VA,0101000020CE1300004C1A1084BF7D354181FF073228483941,-1
4788928,Taylor School (historical),VA,0101000020CE1300003F34BAC4387A3241C751A0BF6E733841,-1
4788933,Irvin W Taylor Elementary School,VA,0101000020CE130000AB114845B0523641ABF646935EF53841,24
4788973,Tazewell County High School (historical),VA,0101000020CE130000EADD027DDAAA3341A5AB13E724A03941,78
4788976,Tazewell High School,VA,0101000020CE1300008671DB0600643341097F6CADA75B3941,107
4788977,Tazewell Middle School,VA,0101000020CE130000AD94A440896A3341F76DFBDE465E3941,107
4788980,Taylorville School (historical),VA,0101000020CE130000105374CD8D803641E479B01822F43841,-1
4789003,Telluride School (historical),VA,0101000020CE13000035956729FD5A3941934AEE8F729C3A41,-1
4789005,Temperance Elementary School,VA,0101000020CE130000203CEC36CE6D3641CBD4F8ED77D93A41,-1
4789030,Temple Hill High School (historical),VA,0101000020CE1300000786561B196D324112E6F04457CA3841,-1
4789032,Temple Hill School (historical),VA,0101000020CE13000015FD24327D6F3241633C184537C93841,-1
4789045,Templeton School (historical),VA,0101000020CE13000050BCB15617E93841D4CC065E262C3A41,-1
4789051,Terra Centre Elementary School,VA,0101000020CE1300009A495E194B6638414A8B8D6B5C1F3D41,31
4789064,Terraset Elementary School,VA,0101000020CE1300007AB72FED7B4A384195733A8AB95D3D41,19
4789071,Terrible Creek School (historical),VA,0101000020CE1300007C4D893CD8E136418BF838B427743941,-1
4789073,Terry School (historical),VA,0101000020CE130000FCE061ACEBD13641F3F31D57FC293941,-1
4789090,Texas Hollow School (historical),VA,0101000020CE1300002B62DE703F0A3541C87636F213963941,-1
4789106,Thaxton Elementary School,VA,0101000020CE130000A354E535A6D635412AEEAA7FF0273A41,-1
4789112,Blue Ridge School,VA,0101000020CE130000AEE2C989DDF03641842C1CD0F2EF3B41,-1
4789126,Thalia Elementary School,VA,0101000020CE130000B287D01BDA993A41D293A42A41313A41,6
4789154,Congressional Schools of Virginia,VA,0101000020CE13000042D1DDE7A78B384158F4DF30FA473D41,4
4789174,The Gap School (historical),VA,0101000020CE1300007411F157725D3541D62FB286D74C3B41,-1
4789187,Leary School of Virginia,VA,0101000020CE13000076C41058F2933841530B4873133C3D41,4
4789255,The Washington Academy (historical),VA,0101000020CE13000061274FD805503741BBEBAE47C0CA3C41,-1
4789259,Crenshaw Elementary School,VA,0101000020CE130000E47A5BAE8D72384180991A126DBF3A41,-1
4789297,Thomas Edison High School,VA,0101000020CE130000C528FF03A59C3841EE7EF3D8B5293D41,4
4789304,Thomas C Boushall Middle School,VA,0101000020CE1300008B5A5CD4F69C3841AB061CA5EDE03A41,45
4789335,Thomas Harrison Middle School,VA,0101000020CE130000EF61BABD5072364107E4B019FA2B3C41,79
4789337,Thomas Jefferson Elementary School,VA,0101000020CE130000382E3BF251CC3741A695345E06A13B41,-1
4789338,Thomas Jefferson Elementary School,VA,0101000020CE1300006E3D6B14B5073A4138F0BC6EBADF3941,0
4789339,Thomas Jefferson High School For Science and Technology,VA,0101000020CE1300006F073E0B048E38411965772F8B363D41,4
4789344,Arlington Career Center,VA,0101000020CE13000061C4F83A71A438415F1BFAE0AA4F3D41,4
4789345,Thomas Jefferson School,VA,0101000020CE130000E3FF572810283A41754CF29676573A41,44
4789346,Thomas Jefferson School,VA,0101000020CE1300001B55B7C6C44C3641EFA4058EB2A13B41,36
4789348,Thomas Junior High School,VA,0101000020CE130000A4F9AD7C09393A414759B322BF713A41,44
4789352,Thomas Jefferson Elementary School,VA,0101000020CE13000091195F29718338417CB87A8B81513D41,4
4789356,Thomas Nelson Community College - Hampton Campus,VA,0101000020CE13000082CFB122FB213A41024D3C575C793A41,44
4789362,Thomas W Dixon Educational Center,VA,0101000020CE1300006D5F5BD282463641A597A27FE8A83B41,-1
4789364,Thomas-Oliver School (historical),VA,0101000020CE130000C9F669798F5A374153D2144983CB3A41,-1
4789365,Thomasburg School (historical),VA,0101000020CE13000038C04EC3057838415AFC212FB6A03941,-1
4789368,Thomastown School (historical),VA,0101000020CE130000F5BA3F57E1513541B38CE939A8333B41,-1
4789405,Thompson Middle School,VA,0101000020CE130000792279AA6580384171BA9D4226F63A41,42
4789406,Thompson School (historical),VA,0101000020CE1300000AFD623FAB033641F711E734E1073941,-1
4789407,Thompson School (historical),VA,0101000020CE130000D0D573B963713341BB6F26B30C4C3941,-1
4789412,Thompson Valley Elementary School,VA,0101000020CE130000BE9C4E89E557334197C85D55EE443941,-1
4789418,Henry David Thoreau Middle School,VA,0101000020CE130000193C388E417038413E9A073E05503D41,4
4789435,Thornhill School (historical),VA,0101000020CE130000DB15C8B0CBB937418EEB6B43FCE23B41,-1
4789442,Thornton Gap School (historical),VA,0101000020CE13000092842C63A01B3741E53457FE54A93C41,-1
4789469,Thorofare Mountain School (historical),VA,0101000020CE130000C00CDA3C5D1B37414377D64BC4853C41,-1
4789484,Thoroughgood Elementary School,VA,0101000020CE130000DE7C26296A913A41C56811890F433A41,6
4789491,Thorpe Junior High School,VA,0101000020CE130000BD90826F063C3A41ED883C1F6A6B3A41,44
4789497,Three Chopt Elementary School,VA,0101000020CE130000D935C480CC7A38411EE48A7D05143B41,1
4789521,Three Springs School (historical),VA,0101000020CE130000CE948E38C78C32415999D67A0F5E3841,-1
4789541,Thurgood Marshall Elementary School,VA,0101000020CE13000023FACAE1C94638412534A51F2EEB3C41,-1
4789550,Thyne School,VA,0101000020CE130000CB7863EEAA8137412F66A57275853941,61
4789568,Tidewater Community College - Chesapeake Campus,VA,0101000020CE1300004AB868385B6A3A4180093B9526F13941,-1
4789569,Tidewater Community College - Virginia Beach Campus,VA,0101000020CE130000E40AEC0432A63A41B98B3F6C85183A41,6
4789573,Tidewater Park Elementary School,VA,0101000020CE130000C67E22A7C9643A419655192AC3273A41,6
4789574,Tidewater Park School,VA,0101000020CE130000267FEA34A6643A41C9D724E0CC273A41,6
4789578,Tidwells School (historical),VA,0101000020CE1300000ED9B57017783941CE4AC148E42B3C41,-1
4789580,Tidewater Community College - Norfolk Campus,VA,0101000020CE130000E5C2539B90603A410D181AF5B2263A41,6
4789591,Tilda Anderson School (historical),VA,0101000020CE130000D2FAA3D1276232418FBDD72F4A4F3941,-1
4789608,Timber Lane Elementary School,VA,0101000020CE1300009DE1F93F187F38416BD194ABFD4E3D41,4
4789666,Tinker Creek Elementary School,VA,0101000020CE1300002206AC86947135419FC8354DA0FC3941,32
4789678,Tip Top School (historical),VA,0101000020CE130000BC3DC1B8766131412D43817B1B3D3841,-1
4789679,Tip Top School (historical),VA,0101000020CE13000034B0C785AD77334160F40CE79B853941,-1
4789693,Titus School,VA,0101000020CE130000E1F0125DA3643A41F56A6A76CA283A41,6
4789697,Titustown School,VA,0101000020CE130000CDC2C1C6D8593A419067F31C79423A41,6
4789699,Tivis School,VA,0101000020CE1300004B65E6BC4C393241BEF3FDBC75603941,-1
4789734,Toler School (historical),VA,0101000020CE13000088C41BCB8F133641E44D8D7CC33B3941,-1
4789735,Toliver School (historical),VA,0101000020CE130000EB3182E417053341CD6ABB8073853941,-1
4789736,Tolivers School (historical),VA,0101000020CE130000412D7533A45534410194E3F7348F3841,-1
4789756,Tomahawk Academy School,VA,0101000020CE130000FD220079887338415368E0BD4DD43A41,-1
4789761,Tomahawk Elementary School,VA,0101000020CE130000FDD4028D5B543641E16541189F393A41,47
4789766,Tomahawk School (historical),VA,0101000020CE1300003323F19F821836417B9ABB5BFE5A3941,-1
4789796,Toms Hill School (historical),VA,0101000020CE130000178CC90A26B23941AD608C03862D3B41,-1
4789814,Topnot School (historical),VA,0101000020CE1300001E1B366EF6E236418B556ECEFA3A3D41,-1
4789908,Town and Country School of Vienna,VA,0101000020CE1300003E5BD647185E38415E511EA9786B3D41,-1
4789942,Trace Fork School,VA,0101000020CE13000087AE163B9A183241071675F781063941,-1
4789958,Trammel School (historical),VA,0101000020CE130000C4FB03542E5E32412FD3436E68023941,-1
4789964,Trantwood Elementary School,VA,0101000020CE1300000AF7C5DA3EB03A4131ABFAB5AB3E3A41,8
4789995,G A Treakle Elementary School,VA,0101000020CE130000D05E2F3B17583A41ECC5635351053A41,6
4790007,Trelow School (historical),VA,0101000020CE13000049C1A903F30A3641F0E6FC7C50FC3841,-1
4790014,Trent School (historical),VA,0101000020CE1300005430A29D83C8354148FF6EA0BCC73841,-1
4790018,Trents Mill School (historical),VA,0101000020CE130000BE7A6E11E67E3741CD88BB216BCA3A41,-1
4790022,Maude Trevvett Elementary School,VA,0101000020CE1300005A5E31CF898738415858B9E385263B41,1
4790028,Triangle Elementary School,VA,0101000020CE130000DE19985CCC733841264F525BFCB53C41,89
4790033,Triangle School (historical),VA,0101000020CE130000458C8CCBD20C3641C88732E4D34E3941,-1
4790034,Triangular Mountain Institute (historical),VA,0101000020CE130000BAE4AABCE2B53241D529A1484D5E3941,-1
4790126,Trinity School (historical),VA,0101000020CE13000079119468E7C7394112D1F6ABA2443A41,-1
4790127,Trinity School (historical),VA,0101000020CE130000EBFAA998740236415632FDB7E44C3941,-1
4790141,Triplett Tech,VA,0101000020CE130000565D10F469AD36410367FD4D8AB43C41,-1
4790142,Triplett Elementary School,VA,0101000020CE1300001DECB1FCE3AD36419B976565A0B83C41,-1
4790151,Trivette School (historical),VA,0101000020CE1300004E2429CCE61132418D1E8FEE22403941,-1
4790180,Troutville Elementary School,VA,0101000020CE130000BCE509D12D7F354123E848989E3F3A41,-1
4790189,Truevine School,VA,0101000020CE13000061861705A2D63541E0DC102EBF643941,-1
4790192,Truitt Intermediate School,VA,0101000020CE1300005F50719485693A41DE251EF6F9163A41,6
4790195,True Blue School (historical),VA,0101000020CE130000082BDAF09BBA374186F01C8F6A3E3C41,-1
4790200,Truxtun School,VA,0101000020CE130000362C980EB4563A41E41070E255153A41,6
4790213,Tuckahoe Middle School,VA,0101000020CE13000068C6FA69FA72384197FDFCC2E5143B41,1
4790217,Tuckahoe Elementary School,VA,0101000020CE1300005C59AD6C7D77384179652E41310B3B41,1
4790223,Tuckahoe Elementary School,VA,0101000020CE130000E73576B9AD8A3841522C32A2FC563D41,4
4790230,J R Tucker High School,VA,0101000020CE13000046ED2070C375384151C1A773401F3B41,1
4790238,Tucker - Capps Elementary School,VA,0101000020CE130000D17BC071AB1D3A419A120860B76B3A41,44
4790241,New Start - Tucker Center,VA,0101000020CE1300007E8CC897666D3A411A504812481D3A41,6
4790257,Tumbling Cove School (historical),VA,0101000020CE1300000EF5C0890E003341AA458AB7B7EC3841,-1
4790258,Tumbling Creek College (historical),VA,0101000020CE1300004170CA630B013341CE812572E8E23841,-1
4790267,Tunnel Hill School,VA,0101000020CE1300003049496249D93141BC0B1915F4683841,-1
4790274,Tunstall High School,VA,0101000020CE1300004075FA4C4D2636417FE0C4A8D1053941,-1
4790278,Turbeville Elementary School,VA,0101000020CE130000F9FD8B6B91CE36419E3446D42B103941,-1
4790293,Turkey Cock School (historical),VA,0101000020CE1300005B93F52A0EA83741DE1216F129EF3A41,-1
4790344,Turkey Run School (historical),VA,0101000020CE1300006A440AE875DB37414CE336AA59D33C41,-1
4790376,Turner Ashby High School,VA,0101000020CE1300008F8147EC646136413C59F7D5920F3C41,-1
4790404,Turner School,VA,0101000020CE130000810D534EF44C324137F0C07EDF493941,-1
4790418,Turners School (historical),VA,0101000020CE130000B04B204062583941BC7B916493E13B41,101
4790420,Turnertown School (historical),VA,0101000020CE1300007F2AF18DF27D36410B92182D25753A41,-1
4790445,Tussing Elementary School,VA,0101000020CE130000424DFDB7B2CE3841C7FE73BF41953A41,-1
4790459,Twin Branch School (historical),VA,0101000020CE130000910201A919363241F412B7FAED633941,-1
4790483,Twin Springs School (historical),VA,0101000020CE13000077EA934B74333241BA03B4B156933841,-1
4790512,Windsor Elementary School,VA,0101000020CE130000EA5ECA0457C73941EF30DED3AA0F3A41,-1
